"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     
          0,           0,        3854,      -14.10383839,       -13.9795211,      -14.18581215
          0,           0,        3855,      -14.08754006,      -13.95598564,      -14.19084047
          0,           0,        3856,       -14.0699334,      -13.93713605,      -14.14419763
          0,           0,        3857,      -14.02280787,       -13.8839428,      -14.07721714
          0,           0,        3858,      -14.01620813,       -13.8752253,      -14.11426869
          0,           0,        3859,      -14.05195556,      -13.94116829,      -14.16954523
          0,           0,        3860,      -14.12004445,      -14.00931352,      -14.22071979
          0,           0,        3861,      -14.03055314,      -13.90365714,      -14.15517398
          0,           0,        3862,      -14.08798138,      -13.97533495,      -14.17505824
          0,           0,        3863,      -14.02265334,      -13.92472963,      -14.19825042
          0,           0,        3864,      -14.11825939,      -14.01283385,       -14.1906674
          0,           0,        3865,      -14.05647228,      -13.94199417,      -14.17162154
          0,           0,        3866,      -14.02353824,      -13.89532883,      -14.11962443
          0,           0,        3867,      -14.08528156,      -13.95469942,      -14.21699156
          0,           0,        3868,      -14.07744349,      -13.94811233,      -14.15496554
          0,           0,        3869,      -14.07916445,      -13.94391352,      -14.13807176
          0,           0,        3870,      -14.12681938,      -13.98610828,      -14.16831989
          0,           0,        3871,       -14.0568956,      -13.92948807,      -14.13901355
          0,           0,        3872,       -14.0776459,      -13.96497797,      -14.18996668
          0,           0,        3873,      -14.07988591,       -13.9599922,       -14.2013394
          0,           0,        3874,      -14.07708513,      -13.93296338,      -14.16467951
          0,           0,        3875,      -13.95090782,      -13.82569277,      -14.10380263
          0,           0,        3876,      -14.13458997,      -14.00530097,      -14.17088753
          0,           0,        3877,      -14.10267053,      -13.97990985,      -14.18458036
          0,           0,        3878,      -14.07883511,      -13.94966479,      -14.19992864
          0,           0,        3879,      -14.01756752,      -13.89600775,      -14.08507636
          0,           0,        3880,      -14.01798485,      -13.89517984,      -14.14315402
          0,           0,        3881,      -14.00581728,      -13.90111888,      -14.07995662
          0,           0,        3882,      -13.94304617,       -13.8124517,      -14.05412443
          0,           0,        3883,      -14.01631974,      -13.87206959,      -14.12709299
          0,           0,        3884,      -13.99857059,       -13.8776053,      -14.13549683
          0,           0,        3885,      -13.99790407,       -13.8771039,      -14.15109542
          0,           0,        3886,       -14.0558353,      -13.95190716,      -14.15061394
          0,           0,        3887,      -14.09201683,      -13.99687379,      -14.24199337
          0,           0,        3888,      -14.09252297,      -13.97596952,       -14.2399298
          0,           0,        3889,      -14.05933448,      -13.92418938,      -14.15558313
          0,           0,        3890,      -14.05031664,      -13.91113252,      -14.13241364
          0,           0,        3891,      -14.00298282,      -13.87465766,      -14.12645332
          0,           0,        3892,      -14.03628132,      -13.93224488,      -14.11328589
          0,           0,        3893,      -14.00922579,      -13.89255821,      -14.15850738
          0,           0,        3894,      -13.98414282,      -13.84183882,      -14.07730581
          0,           0,        3895,      -13.96509944,      -13.84378791,      -14.12405637
          0,           0,        3896,      -14.01511873,      -13.87815886,      -14.07705997
          0,           0,        3897,      -14.02370575,      -13.93332887,      -14.12887585
          0,           0,        3898,      -14.05118611,      -13.91998292,      -14.13144988
          0,           0,        3899,      -14.08486291,      -13.95322494,      -14.13928427
          0,           0,        3900,      -14.06920996,      -13.93988123,      -14.15163853
          0,           0,        3901,      -14.08336751,      -13.95093303,      -14.14825055
          0,           0,        3902,      -14.01862765,      -13.88797292,      -14.16651613
          0,           0,        3903,       -14.0627233,       -13.9407765,      -14.15299431
          0,           0,        3904,      -14.02129019,      -13.89466041,      -14.15545782
          0,           0,        3905,      -14.10657303,      -13.99089901,      -14.29064208
          0,           0,        3906,      -14.00797764,      -13.88506975,      -14.14652538
          0,           0,        3907,      -14.04820452,      -13.93007016,      -14.14528313
          0,           0,        3908,      -13.98839036,      -13.86149573,      -14.15029034
          0,           0,        3909,      -14.07019241,      -13.95472238,      -14.09675544
          0,           0,        3910,       -14.0040245,      -13.88780696,       -14.1285501
          0,           0,        3911,      -13.93013533,      -13.80428043,      -14.10613332
          0,           0,        3912,      -14.02442289,      -13.89815364,      -14.13197693
          0,           0,        3913,      -14.06040485,       -13.9289684,      -14.16204051
          0,           0,        3914,       -14.0513875,      -13.93802985,       -14.1643296
          0,           0,        3915,      -13.98587592,      -13.86465295,      -14.07552196
          0,           0,        3916,      -14.04171345,      -13.92561358,      -14.15755417
          0,           0,        3917,      -14.02802684,       -13.9117892,      -14.14549366
